time,Date_Time,3:Temperature_Comedor_Sensor,4:Temperature_Habitacion_Sensor,5:Weather_Temperature,6:CO2_Comedor_Sensor,7:CO2_Habitacion_Sensor,8:Humedad_Comedor_Sensor,9:Humedad_Habitacion_Sensor,10:Lighting_Comedor_Sensor,11:Lighting_Habitacion_Sensor,12:Precipitacion,13:Meteo_Exterior_Crepusculo,14:Meteo_Exterior_Viento,15:Meteo_Exterior_Sol_Oest,16:Meteo_Exterior_Sol_Est,17:Meteo_Exterior_Sol_Sud,18:Meteo_Exterior_Piranometro,19:Exterior_Entalpic_1,20:Exterior_Entalpic_2,21:Exterior_Entalpic_turbo,22:Temperature_Exterior_Sensor,23:Humedad_Exterior_Sensor,24:Day_Of_Week
557,2012-03-19 07:00:00,17.5847,17.05,15.0,201.355,204.875,33.0987,31.6253,21.408,23.44,0.0,613.4830000000001,0.0,7704.58,33593.0,15637.5,100.493,0,0,0,11.866,33.1867,1.0
558,2012-03-19 07:15:00,17.4973,16.9367,15.0,201.195,204.139,32.98,31.6307,21.0853,23.44,0.0,616.085,0.0,9166.17,37663.4,19277.8,140.757,0,0,0,11.9033,33.1973,1.0
559,2012-03-19 07:30:00,17.428,16.8993,15.0,201.291,204.171,32.9253,31.5733,21.3267,25.304000000000002,0.0,617.237,0.0,12986.4,55920.6,31650.5,214.747,0,0,0,12.097999999999999,33.128,1.0
560,2012-03-19 07:45:00,17.378,16.852,15.0,201.13099999999997,205.355,33.26,31.5893,20.8233,29.3093,0.0,617.408,0.052000000000000005,10328.4,41647.4,26918.6,194.97099999999998,0,0,0,12.354000000000001,33.048,1.0
561,2012-03-19 08:00:00,17.3533,16.8367,15.0,200.576,205.408,33.396,31.7053,21.0033,26.932,0.0,616.896,0.05466669999999999,6672.73,25066.8,18180.4,146.224,0,0,0,12.5693,32.9013,1.0
562,2012-03-19 08:15:00,17.3233,16.8,15.0,200.672,205.003,33.208,31.7787,23.6213,37.948,0.0,617.536,0.0,9977.17,44370.6,35644.8,232.352,0,0,0,12.754000000000001,32.668,1.0
563,2012-03-19 08:30:00,17.3433,16.8133,15.0,200.8,205.13099999999997,32.996,31.6333,30.3913,60.3067,0.0,618.859,0.103333,14419.6,60866.6,52874.6,347.41900000000004,0,0,0,13.0087,32.3773,1.0
564,2012-03-19 08:45:00,17.3807,16.884,15.0,201.067,203.22099999999998,33.0453,31.544,33.626,70.5627,0.0,620.779,0.712667,15093.1,58624.0,57167.2,364.51199999999994,0,0,0,13.352,32.168,1.0
565,2012-03-19 09:00:00,17.4253,16.94,15.0,200.85299999999998,202.699,33.0573,31.5053,27.1373,47.86,0.0,618.901,0.911333,9968.64,33716.9,34628.9,244.05900000000003,0,0,0,13.718,32.0,1.0
566,2012-03-19 09:15:00,17.4513,16.96,15.0,200.128,202.65599999999998,33.2467,31.4693,21.004,23.3147,0.0,616.597,0.89,5540.86,15265.1,17674.2,139.41299999999998,0,0,0,13.9233,32.14,1.0
567,2012-03-19 09:30:00,17.476,16.9973,15.0,200.928,202.123,33.412,31.4453,26.534000000000002,41.4173,0.0,616.555,0.912667,9267.2,26809.0,32939.3,253.739,0,0,0,14.0247,32.412,1.0
568,2012-03-19 09:45:00,17.5593,17.11,15.0,201.077,202.667,32.9533,31.296,55.2867,100.936,0.0,620.2669999999999,0.816,17465.3,58428.1,70018.4,567.221,0,0,0,14.2693,32.284,1.0
569,2012-03-19 10:00:00,17.6953,17.2353,15.0,201.877,202.475,32.751999999999995,31.204,62.3467,104.23700000000001,0.0,621.248,0.644,17966.4,56404.7,70260.1,638.4,0,0,0,14.735999999999999,31.96,1.0
570,2012-03-19 10:15:00,17.894000000000002,17.4653,15.0,201.835,202.56,33.3547,31.0493,85.5893,142.784,0.0,624.96,0.5579999999999999,21091.0,70666.9,94063.3,863.232,0,0,0,15.2233,31.5613,1.0
571,2012-03-19 10:30:00,18.137999999999998,17.6967,15.0,201.824,203.61599999999999,33.5787,30.8067,72.3093,116.571,0.0,623.0830000000001,1.31867,19203.4,43667.5,72922.5,706.88,0,0,0,15.7213,31.151999999999997,1.0
572,2012-03-19 10:45:00,18.37,17.9613,15.0,201.963,203.605,33.9867,30.5907,103.264,140.56,0.0,623.467,2.66267,21440.5,44152.1,93956.8,897.92,0,0,0,16.215999999999998,30.8693,1.0
573,2012-03-19 11:00:00,18.628,18.2707,15.0,201.76,203.861,34.0093,30.4333,107.936,142.88,0.0,622.784,2.80933,18736.5,33381.0,95409.5,889.0880000000001,0,0,0,16.6167,32.0027,1.0
574,2012-03-19 11:15:00,18.8673,18.5447,15.0,202.048,204.053,34.1347,30.3267,87.8107,142.123,0.0,622.187,2.76533,12949.5,22183.9,95300.3,815.701,0,0,0,16.9427,33.0627,1.0
575,2012-03-19 11:30:00,19.0773,18.7987,15.0,202.43200000000002,203.797,34.172,30.4453,74.0813,112.059,0.0,621.035,2.722,10270.4,16863.9,75081.0,636.8530000000001,0,0,0,17.1147,33.624,1.0
576,2012-03-19 11:45:00,19.2573,18.9633,15.0,202.475,203.285,34.3493,30.68,89.8453,124.133,0.0,620.011,2.8,13036.2,16577.2,85955.9,721.0239999999999,0,0,0,17.22,34.5707,1.0
577,2012-03-19 12:00:00,19.46,19.144000000000002,15.0,202.74099999999999,204.213,34.424,30.6893,87.76799999999999,120.416,0.0,620.309,3.1553299999999997,15932.1,16203.8,82785.6,719.125,0,0,0,17.336,34.9547,1.0
578,2012-03-19 12:15:00,19.674,19.3513,15.0,203.125,204.843,34.42,30.715999999999998,107.17299999999999,139.41899999999998,0.0,621.248,3.6213300000000004,24071.5,16726.7,94344.5,923.307,0,0,0,17.432000000000002,36.2973,1.0
579,2012-03-19 12:30:00,19.8773,19.5573,15.0,203.467,204.99200000000002,34.455999999999996,30.811999999999998,92.8,125.2,0.0,621.2909999999999,3.284,26263.6,17079.6,87689.9,800.811,0,0,0,17.7253,36.7747,1.0
580,2012-03-19 12:45:00,20.0227,19.6827,15.0,203.37099999999998,205.62099999999998,34.508,31.024,60.9733,87.9947,0.0,619.371,3.1273299999999997,22725.3,14892.4,68493.3,567.211,0,0,0,17.9847,37.2213,1.0
581,2012-03-19 13:00:00,20.1547,19.7933,15.0,203.52,204.78900000000002,34.635999999999996,31.176,86.0933,115.816,0.0,619.755,2.638,35768.3,13623.3,83323.6,709.525,0,0,0,18.1293,38.032,1.0
582,2012-03-19 13:15:00,20.3027,19.932000000000002,15.0,203.648,205.12,34.7,31.392,107.72,115.44,0.0,620.523,3.4106699999999996,55210.0,13867.7,93432.5,844.544,0,0,0,18.2333,38.5853,1.0
583,2012-03-19 13:30:00,20.47,20.0893,15.0,203.787,203.68,34.8613,31.4013,81.2427,113.90899999999999,0.0,620.779,3.4846699999999995,65800.9,14691.7,94792.4,804.1389999999999,0,0,0,18.5287,37.7413,1.0
584,2012-03-19 13:45:00,20.612,20.206,15.0,203.264,204.62900000000002,35.0,31.5813,81.1013,113.835,0.0,619.627,2.988,74530.8,12879.2,89052.5,759.253,0,0,0,18.7153,37.748000000000005,1.0
585,2012-03-19 14:00:00,20.752,20.326,15.0,203.989,205.173,35.0293,31.736,81.1813,95.3973,0.0,619.1569999999999,3.42533,82346.0,12082.5,83181.6,727.552,0,0,0,18.9033,38.2747,1.0
586,2012-03-19 14:15:00,20.8893,20.4167,15.0,204.0,204.821,35.268,31.9213,80.2213,83.536,0.0,618.859,3.7613300000000005,88866.8,12189.7,78102.5,698.6669999999999,0,0,0,19.1187,38.7213,1.0
587,2012-03-19 14:30:00,21.0227,20.508000000000003,15.0,204.075,204.747,35.408,32.0427,54.872,83.95200000000001,0.0,618.859,2.864,92252.8,13430.1,73343.0,680.533,0,0,0,19.3047,38.544000000000004,1.0
588,2012-03-19 14:45:00,21.144000000000002,20.564,15.0,204.917,204.747,35.66,32.248000000000005,50.456,61.12,0.0,619.115,2.8280000000000003,91433.6,13344.8,64897.0,634.539,0,0,0,19.474,38.3493,1.0
589,2012-03-19 15:00:00,21.2653,20.584,15.0,203.947,205.013,35.6053,32.4453,49.596000000000004,52.0427,0.0,619.1569999999999,3.3873300000000004,91215.2,13458.1,60822.9,610.965,0,0,0,19.4947,38.756,1.0
590,2012-03-19 15:15:00,21.3613,20.64,15.0,204.864,204.608,35.3067,32.6147,49.6453,51.8,0.0,619.2,3.1346700000000003,94240.8,14656.2,61106.9,643.691,0,0,0,19.3533,39.632,1.0
591,2012-03-19 15:30:00,21.428,20.656,15.0,205.248,204.96,35.976,32.696,26.7467,33.0667,0.0,618.005,3.0826700000000002,54468.6,10629.8,33263.6,386.67699999999996,0,0,0,19.2653,39.792,1.0
592,2012-03-19 15:45:00,21.4253,20.624000000000002,15.0,204.544,204.896,35.1373,33.1053,22.3853,24.0413,0.0,616.469,2.52267,42644.8,8020.99,20941.5,274.933,0,0,0,18.846,40.78,1.0
593,2012-03-19 16:00:00,21.4013,20.604,15.0,203.34900000000002,204.885,35.3747,33.3693,25.6253,23.2253,0.0,616.896,2.72467,78101.2,8959.66,24537.8,394.01599999999996,0,0,0,18.3973,42.2267,1.0
594,2012-03-19 16:15:00,21.3987,20.572,15.0,203.115,204.832,35.275999999999996,33.7387,20.84,23.8467,0.0,616.811,2.524,86024.2,8537.09,22265.9,360.12800000000004,0,0,0,18.1473,43.5467,1.0
595,2012-03-19 16:30:00,21.3773,20.516,15.0,203.157,204.18099999999998,35.592,33.8933,20.8067,23.44,0.0,616.981,2.806,79118.3,8522.75,17610.1,311.467,0,0,0,17.91,44.3253,1.0
596,2012-03-19 16:45:00,21.328000000000003,20.4813,15.0,202.549,203.65900000000002,35.7253,34.028,20.9047,23.08,0.0,616.64,2.46733,73465.9,8042.5,13544.8,253.899,0,0,0,17.7107,44.8133,1.0
597,2012-03-19 17:00:00,21.232,20.42,15.0,202.549,203.403,35.944,34.4093,20.7407,23.224,0.0,616.085,1.90333,62328.1,6630.4,9804.8,188.16299999999998,0,0,0,17.477999999999998,45.4107,1.0
598,2012-03-19 17:15:00,21.1373,20.328,15.0,202.965,204.405,36.1467,34.6053,20.7413,22.8653,0.0,614.891,1.57067,4107.26,1756.16,2128.9,37.8333,0,0,0,17.2947,45.8053,1.0
599,2012-03-19 17:30:00,21.0493,20.2333,15.0,202.315,204.917,36.304,34.788000000000004,20.9213,23.6187,0.0,613.845,0.961333,2523.14,1369.09,1555.46,28.0513,0,0,0,17.1387,46.016000000000005,1.0
600,2012-03-19 17:45:00,20.9453,20.1507,15.0,202.208,203.88299999999998,36.4827,35.008,17.2953,23.3413,0.0,613.76,0.791333,551.936,143.36,372.736,13.1867,0,0,0,16.9727,46.536,1.0
601,2012-03-19 18:00:00,20.8373,20.0667,15.0,202.987,205.419,36.6387,35.36,11.3613,17.0393,0.0,613.675,0.71,0.0,0.0,0.0,4.21467,0,0,0,16.8093,46.3813,1.0
602,2012-03-19 18:15:00,20.7253,19.9787,15.0,203.051,205.088,36.804,35.552,11.6053,14.3213,0.0,472.86400000000003,0.407333,0.0,0.0,0.0,-1.61067,0,0,0,16.6647,47.008,1.0
603,2012-03-19 18:30:00,20.624000000000002,19.8893,15.0,202.507,205.355,36.996,35.488,11.6867,13.427999999999999,0.0,117.93700000000001,0.674667,0.0,0.0,0.0,-3.3160000000000003,0,0,0,16.5107,47.52,1.0
604,2012-03-19 18:45:00,20.5253,19.7967,15.0,202.912,204.97099999999998,36.9027,35.3493,11.524000000000001,12.597999999999999,0.0,7.9,1.2006700000000001,0.0,0.0,0.0,-3.5773300000000003,0,0,0,16.2873,45.9387,1.0
605,2012-03-19 19:00:00,20.41,19.712,15.0,202.144,205.12,36.552,35.336,11.524000000000001,14.776,0.0,0.914,1.374,0.0,0.0,0.0,-3.64267,0,0,0,16.0387,44.70399999999999,1.0
606,2012-03-19 19:15:00,20.2747,19.586,15.0,202.805,204.747,36.2773,35.3853,11.7033,13.2653,0.0,0.65,0.86,0.0,0.0,0.0,-3.4466699999999997,0,0,0,15.828,44.5867,1.0
607,2012-03-19 19:30:00,20.162,19.444000000000003,15.0,201.888,204.075,36.0987,35.3267,11.524000000000001,13.1027,0.0,1.13333,0.709333,0.0,0.0,0.0,-3.77333,0,0,0,15.628,44.583999999999996,1.0
608,2012-03-19 19:45:00,20.05,19.3553,15.0,202.67700000000002,204.99200000000002,35.9427,35.3373,11.6867,13.0213,0.0,0.65,0.695333,0.0,0.0,0.0,-3.38133,0,0,0,15.4227,44.6987,1.0
609,2012-03-19 20:00:00,19.9227,19.2667,15.0,202.923,205.013,35.8867,35.1947,11.3447,13.2653,0.0,0.65,1.016,0.0,0.0,0.0,-3.77333,0,0,0,15.2547,44.8907,1.0
610,2012-03-19 20:15:00,19.8027,19.1527,15.0,202.357,204.875,35.86,35.0827,11.4427,13.2653,0.0,0.65,1.3019999999999998,0.0,0.0,0.0,-3.38133,0,0,0,15.0887,45.1733,1.0
611,2012-03-19 20:30:00,19.6587,19.018,15.0,202.83700000000002,204.949,35.7947,35.0893,11.7033,12.94,0.0,0.65,1.218,0.0,0.0,0.0,-3.25067,0,0,0,14.8947,45.7573,1.0
612,2012-03-19 20:45:00,19.5333,18.8973,15.0,202.688,205.045,35.8,35.052,11.524000000000001,12.0287,0.0,0.65,1.5106700000000002,0.0,0.0,0.0,-3.38133,0,0,0,14.6867,46.4267,1.0
613,2012-03-19 21:00:00,19.3947,18.7627,15.0,202.49599999999998,206.44299999999998,35.775999999999996,35.06,11.6053,13.8013,0.0,0.65,1.3940000000000001,0.0,0.0,0.0,-3.25067,0,0,0,14.4473,47.04,1.0
614,2012-03-19 21:15:00,19.2573,18.632,15.0,202.94400000000002,206.13299999999998,35.775999999999996,35.1667,11.6867,13.3467,0.0,0.65,1.13,0.0,0.0,0.0,-3.3160000000000003,0,0,0,14.2233,47.3547,1.0
615,2012-03-19 21:30:00,19.1207,18.486,15.0,202.795,206.06900000000002,35.784,35.2733,11.524000000000001,13.3467,0.0,0.65,0.632,0.0,0.0,0.0,-3.38133,0,0,0,14.0553,47.408,1.0
616,2012-03-19 21:45:00,18.9867,18.3887,15.0,203.02900000000002,206.176,35.7653,35.3093,11.524000000000001,13.3467,0.0,0.738,0.732667,0.0,0.0,0.0,-3.25067,0,0,0,13.924000000000001,47.52,1.0
617,2012-03-19 22:00:00,18.8833,18.2767,15.0,203.157,205.6,35.7427,35.34,11.622,13.5093,0.0,0.65,0.55,0.0,0.0,0.0,-3.38133,0,0,0,13.7947,47.6293,1.0
618,2012-03-19 22:15:00,18.7667,18.1667,15.0,203.02900000000002,206.763,35.711999999999996,35.348,11.6867,13.3467,0.0,1.9680000000000002,0.962667,0.0,0.0,0.0,-3.25067,0,0,0,13.6853,48.0133,1.0
619,2012-03-19 22:30:00,18.634,18.0167,15.0,203.243,206.549,35.7253,35.3853,11.6053,13.2653,0.0,0.65,0.840667,0.0,0.0,0.0,-3.3160000000000003,0,0,0,13.592,48.2133,1.0
620,2012-03-19 22:45:00,18.526,17.9127,15.0,202.016,205.76,35.6373,35.3947,11.524000000000001,13.5093,0.0,0.65,0.647333,0.0,0.0,0.0,-3.18533,0,0,0,13.5033,48.512,1.0
621,2012-03-19 23:00:00,18.3987,17.8187,15.0,203.157,207.392,35.6213,35.4267,11.6053,13.5413,0.0,0.65,0.642,0.0,0.0,0.0,-3.3160000000000003,0,0,0,13.4127,48.8187,1.0
622,2012-03-19 23:15:00,18.29,17.7153,15.0,202.965,207.424,35.6373,35.4853,11.7033,13.687999999999999,0.0,0.826,0.757333,0.0,0.0,0.0,-3.3160000000000003,0,0,0,13.3067,48.9147,1.0
623,2012-03-19 23:30:00,18.17,17.5733,15.0,203.179,207.019,35.611999999999995,35.504,11.67,13.5093,0.0,1.31,0.64,0.0,0.0,0.0,-3.25067,0,0,0,13.2267,49.08,1.0
624,2012-03-19 23:45:00,18.0567,17.4893,15.0,203.979,207.392,35.6547,35.5827,11.524000000000001,13.1027,0.0,1.3980000000000001,0.578667,0.0,0.0,0.0,-3.18533,0,0,0,13.1633,49.1093,1.0
625,2012-03-20 00:00:00,17.934,17.41,15.0,203.41299999999998,207.36,35.5707,35.5693,11.7847,13.8987,0.0,1.31,0.932,0.0,0.0,0.0,-3.18533,0,0,0,13.12,49.0293,1.06667
626,2012-03-20 00:15:00,17.8433,17.3013,15.0,203.083,206.13299999999998,35.3733,35.4707,11.7033,13.672,0.0,1.266,1.348,0.0,0.0,0.0,-3.38133,0,0,0,13.09,49.0507,2.0
627,2012-03-20 00:30:00,17.7447,17.188,15.0,203.84,206.88,35.492,35.5773,11.6053,13.5093,0.0,1.31,0.896667,0.0,0.0,0.0,-3.18533,0,0,0,13.0633,49.376000000000005,2.0
628,2012-03-20 00:45:00,17.6347,17.1267,15.0,202.997,205.824,35.2707,35.3427,11.6867,12.7773,0.0,1.31,1.3659999999999999,0.0,0.0,0.0,-3.25067,0,0,0,13.0933,51.472,2.0
629,2012-03-20 01:00:00,17.5373,17.028,15.0,202.731,205.088,35.5347,35.7587,11.7847,14.0613,0.0,1.31,1.17133,0.0,0.0,0.0,-3.18533,0,0,0,13.128,51.9253,2.0
630,2012-03-20 01:15:00,17.4453,16.9333,15.0,203.019,205.34400000000002,35.204,35.484,11.866,13.672,0.8,1.266,1.70133,0.0,0.0,0.0,-3.25067,0,0,0,13.1713,54.0427,2.0
631,2012-03-20 01:30:00,17.3727,16.864,15.0,202.21900000000002,204.832,35.2907,35.5813,11.6053,13.3467,1.0,1.31,1.6380000000000001,0.0,0.0,0.0,-3.38133,0,0,0,13.2133,57.4267,2.0
632,2012-03-20 01:45:00,17.285999999999998,16.7887,15.0,201.365,204.66099999999997,35.4587,35.9467,11.524000000000001,12.8587,1.0,1.31,1.52267,0.0,0.0,0.0,-3.38133,0,0,0,13.186,58.512,2.0
633,2012-03-20 02:00:00,17.1733,16.72,15.0,201.675,203.275,35.4053,36.224000000000004,11.8013,14.532,1.0,1.31,1.90067,0.0,0.0,0.0,-3.3160000000000003,0,0,0,13.0967,59.7013,2.0
634,2012-03-20 02:15:00,17.0687,16.632,15.0,201.312,204.27700000000002,35.3933,36.5107,11.6053,13.3467,0.933333,1.266,1.43,0.0,0.0,0.0,-3.18533,0,0,0,13.022,59.5947,2.0
635,2012-03-20 02:30:00,16.9553,16.508,15.0,201.003,203.84,35.236,36.208,11.8493,13.5093,0.8,1.31,2.146,0.0,0.0,0.0,-3.25067,0,0,0,12.9233,59.9707,2.0
636,2012-03-20 02:45:00,16.8433,16.426,15.0,201.28,203.392,35.3453,36.4,11.6053,13.5093,1.0,1.266,3.0239999999999996,0.0,0.0,0.0,-3.18533,0,0,0,12.8353,60.9413,2.0
637,2012-03-20 03:00:00,16.748,16.32,15.0,201.088,204.139,35.3173,36.912,11.6867,13.5907,1.0,1.222,2.25333,0.0,0.0,0.0,-3.25067,0,0,0,12.7113,62.9147,2.0
638,2012-03-20 03:15:00,16.646,16.2133,15.0,200.69299999999998,203.957,35.455999999999996,37.524,11.7847,13.7533,1.0,1.266,1.61533,0.0,0.0,0.0,-3.18533,0,0,0,12.584000000000001,63.464,2.0
639,2012-03-20 03:30:00,16.53,16.1267,15.0,200.65099999999998,203.36,35.3493,37.9213,11.67,13.5907,1.0,1.31,1.44733,0.0,0.0,0.0,-3.18533,0,0,0,12.4753,64.13600000000001,2.0
640,2012-03-20 03:45:00,16.4313,16.0667,15.0,201.077,202.795,35.1627,37.972,11.6053,13.5093,1.0,1.31,1.392,0.0,0.0,0.0,-3.18533,0,0,0,12.3727,64.952,2.0
641,2012-03-20 04:00:00,16.3187,16.0093,15.0,200.949,202.581,35.0787,38.3627,11.8827,13.5907,1.0,1.222,1.1640000000000001,0.0,0.0,0.0,-3.12,0,0,0,12.234000000000002,65.48,2.0
642,2012-03-20 04:15:00,16.2093,15.9047,15.0,200.69299999999998,203.253,34.931999999999995,38.3133,11.6867,13.085999999999999,1.0,1.09,1.2406700000000002,0.0,0.0,0.0,-3.25067,0,0,0,12.0127,66.672,2.0
643,2012-03-20 04:30:00,16.1147,15.8307,15.0,201.301,202.805,34.8987,38.2667,11.6867,13.5907,1.0,0.958,1.10133,0.0,0.0,0.0,-3.18533,0,0,0,11.828,67.048,2.0
644,2012-03-20 04:45:00,16.0107,15.7387,15.0,201.301,202.581,34.9293,38.908,11.6053,13.2653,1.0,1.002,0.77,0.0,0.0,0.0,-3.12,0,0,0,11.6573,67.2347,2.0
645,2012-03-20 05:00:00,15.908,15.6507,15.0,200.8,201.94099999999997,34.828,38.7493,11.6867,13.672,1.0,1.002,1.328,0.0,0.0,0.0,-3.17267,0,0,0,11.464,67.9973,2.0
646,2012-03-20 05:15:00,15.7487,15.526,15.0,200.875,202.112,34.596,37.732,11.7847,13.672,1.0,0.65,2.478,0.0,0.0,0.0,-3.042,0,0,0,11.3153,68.2133,2.0
647,2012-03-20 05:30:00,15.6333,15.44,15.0,200.565,203.115,34.6347,38.2787,11.6053,14.1747,1.0,1.046,1.7733299999999999,0.0,0.0,0.0,-3.18533,0,0,0,11.2207,68.2267,2.0
648,2012-03-20 05:45:00,15.5013,15.3407,15.0,201.067,201.984,34.632,38.284,11.7033,11.866,1.0,1.442,1.79667,0.0,0.0,0.0,-3.18533,0,0,0,11.097999999999999,68.2693,2.0
649,2012-03-20 06:00:00,15.3813,15.2213,15.0,200.96,202.283,34.6787,38.3507,11.622,13.184000000000001,1.0,14.356,2.77667,0.0,0.0,0.0,-3.042,0,0,0,10.9453,69.1387,2.0
650,2012-03-20 06:15:00,15.255999999999998,15.0773,15.0,200.885,202.208,34.6653,38.3093,11.6867,13.5093,1.0,140.471,2.636,0.0,0.0,0.0,-2.3,0,0,0,10.7567,70.8613,2.0
651,2012-03-20 06:30:00,15.0933,14.9467,15.0,200.77900000000002,201.50400000000002,34.6907,37.8613,11.6867,13.427999999999999,1.0,558.4,3.738,0.0,0.0,0.0,1.2086700000000001,0,0,0,10.6333,70.6773,2.0
652,2012-03-20 06:45:00,14.9493,14.7867,15.0,200.65099999999998,201.771,34.684,38.0227,11.524000000000001,13.427999999999999,0.266667,611.2,3.6013300000000004,0.0,0.0,0.0,5.68533,0,0,0,10.5313,69.888,2.0
653,2012-03-20 07:00:00,14.7967,14.6727,15.0,200.69299999999998,201.472,34.6947,38.1747,11.7033,14.584000000000001,1.0,611.2,3.67,0.0,0.0,0.0,8.53733,0,0,0,10.4567,68.8187,2.0
654,2012-03-20 07:15:00,14.7393,14.5707,15.0,199.733,201.387,34.78,39.0813,11.6053,20.8027,1.0,611.285,2.91667,0.0,0.0,0.0,8.53733,0,0,0,10.4333,69.6,2.0
655,2012-03-20 07:30:00,14.6693,14.498,15.0,199.861,201.643,34.8067,39.644,11.425999999999998,23.7,1.0,611.328,2.5980000000000003,0.0,0.0,0.0,11.245999999999999,0,0,0,10.4233,70.3493,2.0
656,2012-03-20 07:45:00,14.56,14.4133,15.0,200.139,201.739,34.8293,39.568000000000005,16.354,23.96,1.0,611.371,3.056,465.92,1211.39,838.6560000000001,19.4353,0,0,0,10.42,70.3227,2.0
657,2012-03-20 08:00:00,14.4907,14.3447,15.0,199.872,201.643,34.952,39.7813,21.148000000000003,24.7893,1.0,611.755,3.2960000000000003,1333.25,1705.98,1512.45,26.204,0,0,0,10.4233,69.3173,2.0
658,2012-03-20 08:15:00,14.398,14.26,15.0,199.74400000000003,201.12,35.0693,40.104,21.4267,23.1733,1.0,611.797,2.65667,1483.78,1885.18,1648.64,30.1853,0,0,0,10.4367,69.3173,2.0
659,2012-03-20 08:30:00,14.3407,14.1667,15.0,199.701,200.981,35.1827,40.52,21.3273,22.8013,1.0,611.84,2.44067,1670.14,2035.71,1598.46,32.6533,0,0,0,10.4813,68.2107,2.0
660,2012-03-20 08:45:00,14.2793,14.1267,15.0,199.808,201.248,35.2733,40.8853,17.9953,23.6813,1.0,611.84,1.6740000000000002,723.9680000000001,1025.02,652.288,20.2687,0,0,0,10.5733,67.55199999999999,2.0
661,2012-03-20 09:00:00,14.26,14.0687,15.0,200.747,201.55700000000002,35.6093,41.772,21.23,23.44,1.0,611.883,1.17733,1275.9,1555.46,1354.75,24.3327,0,0,0,10.6033,67.8533,2.0
662,2012-03-20 09:15:00,14.2107,14.052,15.0,199.947,201.675,35.6507,41.3613,21.23,23.144000000000002,1.0,612.011,1.56267,1369.09,1569.79,1361.92,26.4893,0,0,0,10.6807,67.56,2.0
663,2012-03-20 09:30:00,14.1667,13.9833,15.0,199.84,201.72799999999998,35.696,41.5053,21.0667,23.6827,0.533333,612.395,1.9546700000000001,1899.52,2200.58,1921.02,36.3107,0,0,0,10.744000000000002,66.632,2.0
664,2012-03-20 09:45:00,14.1293,13.96,15.0,199.84,201.653,35.7693,41.4813,21.1653,23.2253,0.733333,612.48,2.324,2996.22,3333.12,3039.23,57.6053,0,0,0,10.8427,65.7147,2.0
665,2012-03-20 10:00:00,14.102,13.93,15.0,199.90400000000002,201.15200000000002,35.6827,41.2507,21.3273,23.504,1.0,612.48,2.53333,3411.97,4236.29,3928.06,68.0587,0,0,0,10.9853,65.0667,2.0
666,2012-03-20 10:15:00,14.0833,13.9067,15.0,199.68,201.845,35.7227,41.308,21.166,23.388,1.0,612.565,3.3113300000000003,5268.48,6236.16,5626.88,105.912,0,0,0,11.1527,65.6827,2.0
667,2012-03-20 10:30:00,14.026,13.8567,15.0,199.584,201.205,35.6013,40.8453,21.4087,24.0253,1.0,613.077,2.8973299999999997,7540.74,8085.5,7268.35,145.067,0,0,0,11.352,67.50399999999999,2.0
668,2012-03-20 10:45:00,13.9967,13.8293,15.0,200.11700000000002,200.78900000000002,35.6147,41.0547,21.3107,23.0453,1.0,612.651,3.424,4573.18,5182.46,4365.31,88.2933,0,0,0,11.4947,66.8,2.0
669,2012-03-20 11:00:00,13.98,13.825999999999999,15.0,201.035,201.269,35.6733,41.244,21.4267,23.4053,1.0,612.48,3.404,2996.22,3010.56,2745.34,57.02,0,0,0,11.5733,67.664,2.0
670,2012-03-20 11:15:00,13.9767,13.7947,11.6667,200.66099999999997,200.299,35.8853,41.6933,21.1487,23.4213,1.0,612.053,3.2873300000000003,1541.12,1655.81,1526.78,34.5667,0,0,0,11.6133,69.0747,2.0
671,2012-03-20 11:30:00,13.97,13.7767,10.0,200.843,201.12,36.0307,42.5173,21.5887,23.3413,1.0,611.883,1.858,1297.41,1505.28,1318.91,32.4653,0,0,0,11.5933,71.8507,2.0
672,2012-03-20 11:45:00,13.9433,13.77,10.8,201.13099999999997,201.717,36.1547,42.7253,21.3113,23.324,1.0,611.84,2.574,1899.52,2250.75,2286.59,45.9947,0,0,0,11.5567,72.512,2.0
673,2012-03-20 12:00:00,13.8313,13.6987,10.0,201.088,201.845,36.152,42.5573,21.2293,23.6013,1.0,612.011,3.71,3777.54,4293.63,4365.31,84.8347,0,0,0,11.4967,74.8933,2.0
674,2012-03-20 12:15:00,13.8233,13.654000000000002,10.0,200.875,201.333,36.184,43.1733,21.4907,23.144000000000002,1.0,612.395,3.322,4207.62,4695.04,4350.98,83.7493,0,0,0,11.5193,74.368,2.0
675,2012-03-20 12:30:00,13.8167,13.677999999999999,10.0,200.597,201.952,36.1267,43.2373,21.5727,23.42,1.0,612.48,3.912,4300.8,4816.9,4186.11,84.3947,0,0,0,11.614,71.8987,2.0
676,2012-03-20 12:45:00,13.8,13.682,9.26667,200.597,201.56799999999998,36.2107,43.7093,21.328000000000003,23.42,1.0,612.48,3.42533,2680.83,3046.4,2451.46,55.2373,0,0,0,11.7267,71.8347,2.0
677,2012-03-20 13:00:00,13.76,13.6267,9.0,200.352,201.792,36.2427,44.0587,21.49,23.324,1.0,612.437,3.8139999999999996,1827.84,1849.34,1598.46,38.5467,0,0,0,11.7467,72.2987,2.0
