var1(t-1),var2(t-1),var3(t-1),var4(t-1),var5(t-1),var6(t-1),var7(t-1),var8(t-1),var9(t-1),var10(t-1),var11(t-1),var12(t-1),var13(t-1),var14(t-1),var15(t-1),var16(t-1),var17(t-1),var18(t-1),var19(t-1),var20(t-1),var21(t-1),var22(t-1),var23(t-1),var1(t),var2(t),var3(t),var4(t),var5(t),var6(t),var7(t),var8(t),var9(t),var10(t),var11(t),var12(t),var13(t),var14(t),var15(t),var16(t),var17(t),var18(t),var19(t),var20(t),var21(t),var22(t),var23(t)
0.182410423,1.627516953,1.568120973,0.264335193,-0.236760834,-0.270336071,-2.658223498,-2.264895525,-0.265477007,-0.416033182,-0.227579398,0.953143066,2.078076884,-0.48536834,-0.476350447,-0.623314472,-0.661824944,0,0,0,1.43130377,-2.478194409,1.529327652,0.182772349,1.597581436,1.538801672,0.264335193,-0.236760834,-0.222767201,-2.662277399,-2.187610331,-0.617924869,-0.420286648,-0.227579398,0.952723404,1.726109322,-0.516846398,-0.527751221,-0.651808207,-0.695954733,0,0,0,1.367110894,-2.476765537,1.529327652
0.182772349,1.597581436,1.538801672,0.264335193,-0.236760834,-0.222767201,-2.662277399,-2.187610331,-0.617924869,-0.420286648,-0.227579398,0.952723404,1.726109322,-0.516846398,-0.527751221,-0.651808207,-0.695954733,0,0,0,1.367110894,-2.476765537,1.529327652,0.183134274,1.56161675,1.511396811,0.264335193,-0.220962283,-0.22125652,-2.665116649,-2.311478381,-0.65764716,-0.642523158,-0.227579398,0.950834925,1.95233112,-0.575384839,-0.563007006,-0.674164734,-0.728184329,0,0,0,1.299160135,-2.470005279,1.529327652
0.183134274,1.56161675,1.511396811,0.264335193,-0.220962283,-0.22125652,-2.665116649,-2.311478381,-0.65764716,-0.642523158,-0.227579398,0.950834925,1.95233112,-0.575384839,-0.563007006,-0.674164734,-0.728184329,0,0,0,1.299160135,-2.470005279,1.529327652,0.1834962,1.52421488,1.472647118,0.264335193,-0.228880058,-0.255369794,-2.701753592,-2.335127121,-0.654157025,-0.640238102,-0.227579398,-0.351480915,1.586583199,-0.575384839,-0.563007006,-0.674164734,-0.736856944,0,0,0,1.232933884,-2.449417221,1.529327652
0.1834962,1.52421488,1.472647118,0.264335193,-0.228880058,-0.255369794,-2.701753592,-2.335127121,-0.654157025,-0.640238102,-0.227579398,-0.351480915,1.586583199,-0.575384839,-0.563007006,-0.674164734,-0.736856944,0,0,0,1.232933884,-2.449417221,1.529327652,0.183858125,1.487759449,1.447582129,0.264335193,-0.233615923,-0.218270291,-2.678477822,-2.307600888,-0.665344347,-0.658291702,-0.227579398,-1.035384497,0.990005674,-0.575384839,-0.563007006,-0.674164734,-0.73707681,0,0,0,1.165317731,-2.438554716,1.529327652
0.183858125,1.487759449,1.447582129,0.264335193,-0.233615923,-0.218270291,-2.678477822,-2.307600888,-0.665344347,-0.658291702,-0.227579398,-1.035384497,0.990005674,-0.575384839,-0.563007006,-0.674164734,-0.73707681,0,0,0,1.165317731,-2.438554716,1.529327652,0.184220051,1.460663248,1.413547632,0.264335193,-0.220962283,-0.21524893,-2.669155367,-2.291018979,-0.666061263,-0.648683595,-0.227579398,-1.063617679,0.967612592,-0.575384839,-0.563007006,-0.674164734,-0.735757745,0,0,0,1.095307858,-2.429643467,1.529327652
0.184220051,1.460663248,1.413547632,0.264335193,-0.220962283,-0.21524893,-2.669155367,-2.291018979,-0.666061263,-0.648683595,-0.227579398,-1.063617679,0.967612592,-0.575384839,-0.563007006,-0.674164734,-0.735757745,0,0,0,1.095307858,-2.429643467,1.529327652,0.184581976,1.43167417,1.385185551,0.264335193,-0.220185305,-0.232885247,-2.604384045,-2.269487641,-0.661854211,-0.661002105,-0.227579398,-1.06462749,0.424433953,-0.575384839,-0.563007006,-0.674164734,-0.736856944,0,0,0,1.036623112,-2.403939123,1.529327652
0.184581976,1.43167417,1.385185551,0.264335193,-0.220185305,-0.232885247,-2.604384045,-2.269487641,-0.661854211,-0.661002105,-0.227579398,-1.06462749,0.424433953,-0.575384839,-0.563007006,-0.674164734,-0.736856944,0,0,0,1.036623112,-2.403939123,1.529327652,0.184943902,1.401773705,1.345478638,0.264335193,-0.240719721,-0.256494022,-2.582520308,-2.268958291,-0.658364076,-0.656748639,-0.227579398,-1.063906196,0.398027343,-0.575384839,-0.563007006,-0.674164734,-0.736856944,0,0,0,0.976908809,-2.400251709,1.529327652
0.184943902,1.401773705,1.345478638,0.264335193,-0.240719721,-0.256494022,-2.582520308,-2.268958291,-0.658364076,-0.656748639,-0.227579398,-1.063906196,0.398027343,-0.575384839,-0.563007006,-0.674164734,-0.736856944,0,0,0,0.976908809,-2.400251709,1.529327652,0.185305827,1.364827528,1.320413649,0.264335193,-0.227289103,-0.210014247,-2.644862325,-2.307958199,-0.668838775,-0.65870287,-0.227579398,-1.06462749,0.010454781,-0.575384839,-0.563007006,-0.674164734,-0.736856944,0,0,0,0.917889457,-2.4024027,1.529327652
0.185305827,1.364827528,1.320413649,0.264335193,-0.227289103,-0.210014247,-2.644862325,-2.307958199,-0.668838775,-0.65870287,-0.227579398,-1.06462749,0.010454781,-0.575384839,-0.563007006,-0.674164734,-0.736856944,0,0,0,0.917889457,-2.4024027,1.529327652,0.185667752,1.329318536,1.280245851,0.264335193,-0.232431957,-0.241879066,-2.628464522,-2.205436214,-0.662571127,-0.650982829,-0.227579398,-1.06462749,0.312468546,-0.575384839,-0.563007006,-0.674164734,-0.735975324,0,0,0,0.858870104,-2.275801508,1.529327652
0.185667752,1.329318536,1.280245851,0.264335193,-0.232431957,-0.241879066,-2.628464522,-2.205436214,-0.662571127,-0.650982829,-0.227579398,-1.06462749,0.312468546,-0.575384839,-0.563007006,-0.674164734,-0.735975324,0,0,0,0.858870104,-2.275801508,1.529327652,0.186029678,1.299418071,1.250465666,0.264335193,-0.239128766,-0.24110616,-2.474613654,-2.236495863,-0.668838775,-0.653298605,-0.227579398,-1.06462749,-0.299605853,-0.575384839,-0.563007006,-0.674164734,-0.736197411,0,0,0,0.805333143,-1.860967503,1.529327652
0.186029678,1.299418071,1.250465666,0.264335193,-0.239128766,-0.24110616,-2.474613654,-2.236495863,-0.668838775,-0.653298605,-0.227579398,-1.06462749,-0.299605853,-0.575384839,-0.563007006,-0.674164734,-0.736197411,0,0,0,0.805333143,-1.860967503,1.529327652,0.186391603,1.267169036,1.222103585,0.264335193,-0.223737204,-0.199509747,-2.294435203,-2.175792578,-0.645742922,-0.65482749,-0.227579398,-1.06462749,-0.514923943,-0.575384839,-0.563007006,-0.674164734,-0.735977578,0,0,0,0.755219458,-1.650577523,1.529327652
0.186391603,1.267169036,1.222103585,0.264335193,-0.223737204,-0.199509747,-2.294435203,-2.175792578,-0.645742922,-0.65482749,-0.227579398,-1.06462749,-0.514923943,-0.575384839,-0.563007006,-0.674164734,-0.735977578,0,0,0,0.755219458,-1.650577523,1.529327652,0.186753529,1.234429254,1.183353892,0.264335193,-0.219408327,-0.192026609,-2.144425672,-2.112098461,-0.653440109,-0.656748639,-0.227579398,-1.06462749,-0.872065169,-0.575384839,-0.563007006,-0.674164734,-0.735977578,0,0,0,0.701862669,-1.556341065,1.529327652
0.186753529,1.234429254,1.183353892,0.264335193,-0.219408327,-0.192026609,-2.144425672,-2.112098461,-0.653440109,-0.656748639,-0.227579398,-1.06462749,-0.872065169,-0.575384839,-0.563007006,-0.674164734,-0.735977578,0,0,0,0.701862669,-1.556341065,1.529327652,0.187115454,1.195169559,1.150241163,0.264335193,-0.237537812,-0.209276472,-2.011633834,-1.995985398,-0.661854211,-0.642539699,-0.227579398,-1.06462749,-0.68890096,-0.575384839,-0.563007006,-0.674164734,-0.736417278,0,0,0,0.643332356,-1.463955996,1.529327652
0.187115454,1.195169559,1.150241163,0.264335193,-0.237537812,-0.209276472,-2.011633834,-1.995985398,-0.661854211,-0.642539699,-0.227579398,-1.06462749,-0.68890096,-0.575384839,-0.563007006,-0.674164734,-0.736417278,0,0,0,0.643332356,-1.463955996,1.529327652,0.18747738,1.159660567,1.118121106,0.264335193,-0.2379448,-0.189778154,-1.91789306,-1.914994749,-0.661137296,-0.648683595,-0.227579398,-1.06462749,-0.686604807,-0.575384839,-0.563007006,-0.674164734,-0.736856944,0,0,0,0.593064238,-1.412839228,1.529327652
0.18747738,1.159660567,1.118121106,0.264335193,-0.2379448,-0.189778154,-1.91789306,-1.914994749,-0.661137296,-0.648683595,-0.227579398,-1.06462749,-0.686604807,-0.575384839,-0.563007006,-0.674164734,-0.736856944,0,0,0,0.593064238,-1.412839228,1.529327652,0.187839305,1.122258696,1.076038869,0.264335193,-0.218224361,-0.17853588,-1.831652763,-1.855178127,-0.649949974,-0.656748639,-0.227579398,-1.064050455,-0.892735705,-0.575384839,-0.563007006,-0.674164734,-0.736637111,0,0,0,0.54518984,-1.378016218,1.529327652
0.187839305,1.122258696,1.076038869,0.264335193,-0.218224361,-0.17853588,-1.831652763,-1.855178127,-0.649949974,-0.656748639,-0.227579398,-1.064050455,-0.892735705,-0.575384839,-0.563007006,-0.674164734,-0.736637111,0,0,0,0.54518984,-1.378016218,1.529327652,0.188201231,1.081596869,1.049555775,0.264335193,-0.248600497,-0.181908563,-1.683875156,-1.758664271,-0.653440109,-0.652525892,-0.227579398,-1.064338973,-0.24850398,-0.575384839,-0.563007006,-0.674164734,-0.736417278,0,0,0,0.506246848,-1.293820279,1.529327652
0.188201231,1.081596869,1.049555775,0.264335193,-0.248600497,-0.181908563,-1.683875156,-1.758664271,-0.653440109,-0.652525892,-0.227579398,-1.064338973,-0.24850398,-0.575384839,-0.563007006,-0.674164734,-0.736417278,0,0,0,0.506246848,-1.293820279,1.529327652,0.188563156,1.051240712,1.007969874,0.264335193,-0.22492117,-0.202144655,-1.644596344,-1.723727128,-0.658364076,-0.656748639,-0.227579398,-1.06462749,-0.497124888,-0.575384839,-0.563007006,-0.674164734,-0.736417278,0,0,0,0.454769,-1.303753249,1.529327652
0.188563156,1.051240712,1.007969874,0.264335193,-0.22492117,-0.202144655,-1.644596344,-1.723727128,-0.658364076,-0.656748639,-0.227579398,-1.06462749,-0.497124888,-0.575384839,-0.563007006,-0.674164734,-0.736417278,0,0,0,0.454769,-1.303753249,1.529327652,0.188925081,1.010578885,0.971099169,0.264335193,-0.23124799,-0.157913335,-1.60694213,-1.680677687,-0.666061263,-0.638695039,-0.227579398,-1.06462749,-0.073381471,-0.575384839,-0.563007006,-0.674164734,-0.736197411,0,0,0,0.390241518,-1.414275783,1.529327652
0.188925081,1.010578885,0.971099169,0.264335193,-0.23124799,-0.157913335,-1.60694213,-1.680677687,-0.666061263,-0.638695039,-0.227579398,-1.06462749,-0.073381471,-0.575384839,-0.563007006,-0.674164734,-0.736197411,0,0,0,0.390241518,-1.414275783,1.529327652,0.189287007,0.973177014,0.923344515,0.264335193,-0.240312733,-0.175549651,-1.697236328,-1.711194752,-0.665344347,-0.652903978,-0.227579398,-1.06462749,-0.954747315,-0.575384839,-0.563007006,-0.674164734,-0.735757745,0,0,0,0.329163052,-1.575085417,1.529327652
0.189287007,0.973177014,0.923344515,0.264335193,-0.240312733,-0.175549651,-1.697236328,-1.711194752,-0.665344347,-0.652903978,-0.227579398,-1.06462749,-0.954747315,-0.575384839,-0.563007006,-0.674164734,-0.735757745,0,0,0,0.329163052,-1.575085417,1.529327652,0.189648932,0.934373012,0.888849134,0.264335193,-0.212304529,-0.189778154,-1.773562028,-1.745602544,-0.654157025,-0.661002105,-0.227579398,-1.06462749,-0.954747315,-0.575384839,-0.563007006,-0.674164734,-0.736197411,0,0,0,0.265999733,-1.675774848,1.529327652
0.189648932,0.934373012,0.888849134,0.264335193,-0.212304529,-0.189778154,-1.773562028,-1.745602544,-0.654157025,-0.661002105,-0.227579398,-1.06462749,-0.954747315,-0.575384839,-0.563007006,-0.674164734,-0.736197411,0,0,0,0.265999733,-1.675774848,1.529327652,0.190010858,0.893711184,0.843930688,0.264335193,-0.213488495,-0.156051333,-1.802106352,-1.75813492,-0.65764716,-0.65482749,-0.227579398,-1.06462749,-0.677992084,-0.575384839,-0.563007006,-0.674164734,-0.736197411,0,0,0,0.198409319,-1.811387157,1.529327652
0.190010858,0.893711184,0.843930688,0.264335193,-0.213488495,-0.156051333,-1.802106352,-1.75813492,-0.65764716,-0.65482749,-0.227579398,-1.06462749,-0.677992084,-0.575384839,-0.563007006,-0.674164734,-0.736197411,0,0,0,0.198409319,-1.811387157,1.529327652,0.190372783,0.850735839,0.808974424,0.264335193,-0.243087654,-0.200282654,-1.795213201,-1.784774491,-0.653440109,-0.654463582,-0.227579398,-1.06462749,-0.330611658,-0.575384839,-0.563007006,-0.674164734,-0.735098213,0,0,0,0.142298465,-1.992177962,1.529327652
0.190372783,0.850735839,0.808974424,0.264335193,-0.243087654,-0.200282654,-1.795213201,-1.784774491,-0.653440109,-0.654463582,-0.227579398,-1.06462749,-0.330611658,-0.575384839,-0.563007006,-0.674164734,-0.735098213,0,0,0,0.142298465,-1.992177962,1.529327652,0.190734709,0.800259088,0.75412925,0.264335193,-0.229657036,-0.197261292,-1.908388408,-1.84865388,-0.64296541,-0.64521702,-0.227579398,-1.06462749,-0.439131975,-0.575384839,-0.563007006,-0.674164734,-0.735537879,0,0,0,0.089610888,-2.066540799,1.529327652
0.190734709,0.800259088,0.75412925,0.264335193,-0.229657036,-0.197261292,-1.908388408,-1.84865388,-0.64296541,-0.64521702,-0.227579398,-1.06462749,-0.439131975,-0.575384839,-0.563007006,-0.674164734,-0.735537879,0,0,0,0.089610888,-2.066540799,1.529327652,0.191096634,0.759597261,0.70970714,0.264335193,-0.239535755,-0.24110616,-1.891990605,-1.879713529,-0.653440109,-0.650982829,-0.227579398,-1.06462749,-0.375397821,-0.575384839,-0.563007006,-0.674164734,-0.735757745,0,0,0,0.038133041,-2.153602165,1.529327652
0.191096634,0.759597261,0.70970714,0.264335193,-0.239535755,-0.24110616,-1.891990605,-1.879713529,-0.653440109,-0.650982829,-0.227579398,-1.06462749,-0.375397821,-0.575384839,-0.563007006,-0.674164734,-0.735757745,0,0,0,0.038133041,-2.153602165,1.529327652,0.19145856,0.715184731,0.674715423,0.264335193,-0.263585071,-0.228739659,-1.96506711,-1.930875269,-0.653440109,-0.666751373,-0.227579398,-1.06462749,-0.456931891,-0.575384839,-0.563007006,-0.674164734,-0.735757745,0,0,0,-0.014194191,-2.174704924,1.328467821
0.19145856,0.715184731,0.674715423,0.264335193,-0.263585071,-0.228739659,-1.96506711,-1.930875269,-0.653440109,-0.666751373,-0.227579398,-1.06462749,-0.456931891,-0.575384839,-0.563007006,-0.674164734,-0.735757745,0,0,0,-0.014194191,-2.174704924,1.328467821,0.191820485,0.662850155,0.624620897,0.264335193,-0.271095857,-0.243741068,-2.012438541,-1.981520891,-0.65764716,-0.642539699,-0.227579398,-1.06462749,-0.494253406,-0.575384839,-0.563007006,-0.674164734,-0.734438681,0,0,0,-0.060884599,-2.184845311,-1.483569817
0.191820485,0.662850155,0.624620897,0.264335193,-0.271095857,-0.243741068,-2.012438541,-1.981520891,-0.65764716,-0.642539699,-0.227579398,-1.06462749,-0.494253406,-0.575384839,-0.563007006,-0.674164734,-0.734438681,0,0,0,-0.060884599,-2.184845311,-1.483569817,0.19218241,0.619839757,0.579702452,0.264335193,-0.30898278,-0.273357432,-2.062649221,-2.024755605,-0.661854211,-0.65482749,-0.227579398,-1.06462749,-0.80316338,-0.575384839,-0.563007006,-0.674164734,-0.735537879,0,0,0,-0.113211831,-2.160362423,-1.483569817
0.19218241,0.619839757,0.579702452,0.264335193,-0.30898278,-0.273357432,-2.062649221,-2.024755605,-0.661854211,-0.65482749,-0.227579398,-1.06462749,-0.80316338,-0.575384839,-0.563007006,-0.674164734,-0.735537879,0,0,0,-0.113211831,-2.160362423,-1.483569817,0.192544336,0.573569401,0.534784006,0.264335193,-0.286894408,-0.24862443,-2.15010417,-2.051752488,-0.649233058,-0.648305509,-0.227579398,-1.06462749,-0.919148086,-0.575384839,-0.563007006,-0.674164734,-0.735318046,0,0,0,-0.162295959,-2.142947077,-1.483569817
0.192544336,0.573569401,0.534784006,0.264335193,-0.286894408,-0.24862443,-2.15010417,-2.051752488,-0.649233058,-0.648305509,-0.227579398,-1.06462749,-0.919148086,-0.575384839,-0.563007006,-0.674164734,-0.735318046,0,0,0,-0.162295959,-2.142947077,-1.483569817,0.192906261,0.532907574,0.481853272,0.264335193,-0.300288027,-0.253472661,-2.105556805,-2.052811189,-0.649949974,-0.650982829,-0.227579398,-1.06462749,-0.954747315,-0.575384839,-0.563007006,-0.674164734,-0.734878347,0,0,0,-0.203812843,-2.144176214,-1.483569817
0.192906261,0.532907574,0.481853272,0.264335193,-0.300288027,-0.253472661,-2.105556805,-2.052811189,-0.649949974,-0.650982829,-0.227579398,-1.06462749,-0.954747315,-0.575384839,-0.563007006,-0.674164734,-0.734878347,0,0,0,-0.203812843,-2.144176214,-1.483569817,0.193268187,0.49270144,0.434807671,0.264335193,-0.303839927,-0.284951027,-2.039570832,-2.037804099,-0.653440109,-0.650982829,-0.227579398,-1.06462749,-0.807756545,-0.575384839,-0.563007006,-0.674164734,-0.735098213,0,0,0,-0.247749186,-2.151243757,-1.483569817
0.193268187,0.49270144,0.434807671,0.264335193,-0.303839927,-0.284951027,-2.039570832,-2.037804099,-0.653440109,-0.650982829,-0.227579398,-1.06462749,-0.807756545,-0.575384839,-0.563007006,-0.674164734,-0.735098213,0,0,0,-0.247749186,-2.151243757,-1.483569817,0.193630112,0.450637481,0.399355069,0.264335193,-0.288448364,-0.260218025,-2.130669737,-2.081038812,-0.649949974,-0.665224851,-0.227579398,-1.06462749,-0.885845526,-0.575384839,-0.563007006,-0.674164734,-0.735098213,0,0,0,-0.286177399,-2.150629188,-1.483569817
0.193630112,0.450637481,0.399355069,0.264335193,-0.288448364,-0.260218025,-2.130669737,-2.081038812,-0.649949974,-0.665224851,-0.227579398,-1.06462749,-0.885845526,-0.575384839,-0.563007006,-0.674164734,-0.735098213,0,0,0,-0.286177399,-2.150629188,-1.483569817,0.193992038,0.405313564,0.353053972,0.264335193,-0.318861499,-0.305960026,-2.04664618,-2.063040891,-0.654157025,-0.628739565,-0.227579398,-1.06462749,-0.614831537,-0.575384839,-0.563007006,-0.674164734,-0.735318046,0,0,0,-0.329418791,-2.154731435,-1.483569817
0.193992038,0.405313564,0.353053972,0.264335193,-0.318861499,-0.305960026,-2.04664618,-2.063040891,-0.654157025,-0.628739565,-0.227579398,-1.06462749,-0.614831537,-0.575384839,-0.563007006,-0.674164734,-0.735318046,0,0,0,-0.329418791,-2.154731435,-1.483569817,0.194353963,0.360445341,0.313098891,0.264335193,-0.321229432,-0.286075254,-1.76282754,-1.944294307,-0.653440109,-0.636395804,-0.227579398,-1.06462749,-0.002757137,-0.575384839,-0.563007006,-0.674164734,-0.735757745,0,0,0,-0.367692571,-2.18986173,-1.483569817
0.194353963,0.360445341,0.313098891,0.264335193,-0.321229432,-0.286075254,-1.76282754,-1.944294307,-0.653440109,-0.636395804,-0.227579398,-1.06462749,-0.002757137,-0.575384839,-0.563007006,-0.674164734,-0.735757745,0,0,0,-0.367692571,-2.18986173,-1.483569817,0.194715889,0.31697925,0.24194552,0.264335193,-0.319638477,-0.303325118,-1.957369253,-2.01398332,-0.649233058,-0.649061681,-0.227579398,-1.06462749,-0.552819927,-0.575384839,-0.563007006,-0.674164734,-0.734218814,0,0,0,-0.415206624,-2.169481089,-1.483569817
0.194715889,0.31697925,0.24194552,0.264335193,-0.319638477,-0.303325118,-1.957369253,-2.01398332,-0.649233058,-0.649061681,-0.227579398,-1.06462749,-0.552819927,-0.575384839,-0.563007006,-0.674164734,-0.734218814,0,0,0,-0.415206624,-2.169481089,-1.483569817,0.195077814,0.274669918,0.204862099,0.264335193,-0.29281424,-0.280102797,-2.084300394,-2.100796825,-0.649949974,-0.65482749,-0.227579398,-1.06462749,-0.872065169,-0.575384839,-0.563007006,-0.674164734,-0.734658514,0,0,0,-0.463595801,-2.147663893,-1.483569817
0.195077814,0.274669918,0.204862099,0.264335193,-0.29281424,-0.280102797,-2.084300394,-2.100796825,-0.649949974,-0.65482749,-0.227579398,-1.06462749,-0.872065169,-0.575384839,-0.563007006,-0.674164734,-0.734658514,0,0,0,-0.463595801,-2.147663893,-1.483569817,0.195439739,0.228890309,0.161361758,0.264335193,-0.320415455,-0.314953845,-1.982482184,-2.067103657,-0.653440109,-0.65676518,-0.227579398,-1.06462749,-0.92374151,-0.575384839,-0.563007006,-0.674164734,-0.734658514,0,0,0,-0.508046923,-2.129019409,-1.483569817
0.195439739,0.228890309,0.161361758,0.264335193,-0.320415455,-0.314953845,-1.982482184,-2.067103657,-0.653440109,-0.65676518,-0.227579398,-1.06462749,-0.92374151,-0.575384839,-0.563007006,-0.674164734,-0.734658514,0,0,0,-0.508046923,-2.129019409,-1.483569817,0.195801665,0.181217822,0.118357752,0.264335193,-0.317677533,-0.324298985,-1.968711066,-2.064628942,-0.653440109,-0.639073125,-0.227579398,-1.06462749,-0.881252102,-0.575384839,-0.563007006,-0.674164734,-0.734438681,0,0,0,-0.54374681,-2.125539413,-1.483569817
0.195801665,0.181217822,0.118357752,0.264335193,-0.317677533,-0.324298985,-1.968711066,-2.064628942,-0.653440109,-0.639073125,-0.227579398,-1.06462749,-0.881252102,-0.575384839,-0.563007006,-0.674164734,-0.734438681,0,0,0,-0.54374681,-2.125539413,-1.483569817,0.19616359,0.137050664,0.05617389,0.264335193,-0.324374343,-0.3066978,-1.938344765,-2.063570241,-0.64296541,-0.652903978,-0.227579398,-1.06462749,-0.860581824,-0.575384839,-0.563007006,-0.674164734,-0.734878347,0,0,0,-0.585443866,-2.113555319,-1.483569817
0.19616359,0.137050664,0.05617389,0.264335193,-0.324374343,-0.3066978,-1.938344765,-2.063570241,-0.64296541,-0.652903978,-0.227579398,-1.06462749,-0.860581824,-0.575384839,-0.563007006,-0.674164734,-0.734878347,0,0,0,-0.585443866,-2.113555319,-1.483569817,0.196525516,0.08983387,0.015048872,0.264335193,-0.359893333,-0.301814438,-1.9035298,-2.042224176,-0.653440109,-0.664830224,-0.227579398,-1.06462749,-0.624018729,-0.575384839,-0.563007006,-0.674164734,-0.734658514,0,0,0,-0.631413584,-2.10628036,-1.483569817
